especie,ultimo,variacion,anterior,apertura,minimo,maximo,varMTD,varYTD,var6M,var12M,fecha,hora,cierre,timestamp,volumen
DOLAR CCL,38.15,,,38.15,38.15,38.15,,,,,2018-10-03,,38.15,1538535600,0
DOLAR CCL,37.73,,,37.73,37.73,37.73,,,,,2018-10-04,,37.73,1538622000,0
DOLAR CCL,37.82,,,37.82,37.82,37.82,,,,,2018-10-08,,37.82,1538967600,0
DOLAR CCL,37.42,,,37.42,37.42,37.42,,,,,2018-10-09,,37.42,1539054000,0
DOLAR CCL,37.08,,,37.08,37.08,37.08,,,,,2018-10-10,,37.08,1539140400,0
DOLAR CCL,37.51,,,37.51,37.51,37.51,,,,,2018-10-11,,37.51,1539226800,0
DOLAR CCL,36.87,,,36.87,36.87,36.87,,,,,2018-10-12,,36.87,1539313200,0
DOLAR CCL,37.14,,,37.14,37.14,37.14,,,,,2018-10-16,,37.14,1539658800,0
DOLAR CCL,36.2,,,36.2,36.2,36.2,,,,,2018-10-17,,36.2,1539745200,0
DOLAR CCL,36.31,,,36.31,36.31,36.31,,,,,2018-10-18,,36.31,1539831600,0
DOLAR CCL,36.83,,,36.83,36.83,36.83,,,,,2018-10-19,,36.83,1539918000,0
DOLAR CCL,36.62,,,36.62,36.62,36.62,,,,,2018-10-22,,36.62,1540177200,0
DOLAR CCL,36.68,,,36.68,36.68,36.68,,,,,2018-10-23,,36.68,1540263600,0
DOLAR CCL,36.9,,,36.9,36.9,36.9,,,,,2018-10-24,,36.9,1540350000,0
DOLAR CCL,37.35,,,37.35,37.35,37.35,,,,,2018-10-25,,37.35,1540436400,0
DOLAR CCL,36.91,,,36.91,36.91,36.91,,,,,2018-10-26,,36.91,1540522800,0
DOLAR CCL,36.81,,,36.81,36.81,36.81,,,,,2018-10-29,,36.81,1540782000,0
DOLAR CCL,37.08,,,37.08,37.08,37.08,,,,,2018-10-30,,37.08,1540868400,0
DOLAR CCL,36.68,,,36.68,36.68,36.68,,,,,2018-10-31,,36.68,1540954800,0
DOLAR CCL,35.85,,,35.85,35.85,35.85,,,,,2018-11-01,,35.85,1541041200,0
DOLAR CCL,35.94,,,35.94,35.94,35.94,,,,,2018-11-02,,35.94,1541127600,0
DOLAR CCL,35.64,0,0,35.64,35.64,35.64,,,,,2018-11-03,19:59,35.64,1541214000,0
DOLAR CCL,35.64,0,0,35.64,35.64,35.64,,,,,2018-11-04,19:59,35.64,1541300400,0
DOLAR CCL,35.57,,,35.57,35.57,35.57,,,,,2018-11-05,,35.57,1541386800,0
DOLAR CCL,35.72,,,35.72,35.72,35.72,,,,,2018-11-06,,35.72,1541473200,0
DOLAR CCL,35.72,,,35.72,35.72,35.72,,,,,2018-11-07,,35.72,1541559600,0
DOLAR CCL,35.75,,,35.75,35.75,35.75,,,,,2018-11-08,,35.75,1541646000,0
DOLAR CCL,35.71,,,35.71,35.71,35.71,,,,,2018-11-09,,35.71,1541732400,0
DOLAR CCL,35.67,0,0,35.67,35.67,35.67,,,,,2018-11-10,19:59,35.67,1541818800,0
DOLAR CCL,35.67,0,0,35.67,35.67,35.67,,,,,2018-11-11,19:59,35.67,1541905200,0
DOLAR CCL,35.6,,,35.6,35.6,35.6,,,,,2018-11-12,,35.6,1541991600,0
DOLAR CCL,35.44,,,35.44,35.44,35.44,,,,,2018-11-13,,35.44,1542078000,0
DOLAR CCL,35.44,,,35.44,35.44,35.44,,,,,2018-11-14,,35.44,1542164400,0
DOLAR CCL,36.08,,,36.08,36.08,36.08,,,,,2018-11-15,,36.08,1542250800,0
DOLAR CCL,36.08,,,36.08,36.08,36.08,,,,,2018-11-16,,36.08,1542337200,0
DOLAR CCL,36.16,0,0,36.16,36.16,36.16,,,,,2018-11-17,19:59,36.16,1542423600,0
DOLAR CCL,36.16,0,0,36.16,36.16,36.16,,,,,2018-11-18,19:59,36.16,1542510000,0
DOLAR CCL,36.16,0,0,36.16,36.16,36.16,,,,,2018-11-19,19:59,36.16,1542596400,0
DOLAR CCL,36.01,,,36.01,36.01,36.01,,,,,2018-11-20,,36.01,1542682800,0
DOLAR CCL,36.23,,,36.23,36.23,36.23,,,,,2018-11-21,,36.23,1542769200,0
DOLAR CCL,36.56,0,0,36.56,36.56,36.56,,,,,2018-11-22,19:59,36.56,1542855600,0
DOLAR CCL,36.23,,,36.23,36.23,36.23,,,,,2018-11-23,,36.23,1542942000,0
DOLAR CCL,37.81,0,0,37.81,37.81,37.81,,,,,2018-11-24,19:59,37.81,1543028400,0
DOLAR CCL,37.81,0,0,37.81,37.81,37.81,,,,,2018-11-25,19:59,37.81,1543114800,0
DOLAR CCL,37.81,,,37.81,37.81,37.81,,,,,2018-11-26,,37.81,1543201200,0
DOLAR CCL,38.72,,,38.72,38.72,38.72,,,,,2018-11-27,,38.72,1543287600,0
DOLAR CCL,38.59,,,38.59,38.59,38.59,,,,,2018-11-28,,38.59,1543374000,0
DOLAR CCL,38.58,,,38.58,38.58,38.58,,,,,2018-11-29,,38.58,1543460400,0
DOLAR CCL,37.68,0,0,37.68,37.68,37.68,,,,,2018-11-30,19:59,37.68,1543546800,0
DOLAR CCL,37.68,0,0,37.68,37.68,37.68,,,,,2018-12-01,19:59,37.68,1543633200,0
DOLAR CCL,37.68,0,0,37.68,37.68,37.68,,,,,2018-12-02,19:59,37.68,1543719600,0
DOLAR CCL,37.69,,,37.69,37.69,37.69,,,,,2018-12-03,,37.69,1543806000,0
DOLAR CCL,36.61,,,36.61,36.61,36.61,,,,,2018-12-04,,36.61,1543892400,0
DOLAR CCL,37.63,0,0,37.63,37.63,37.63,,,,,2018-12-05,19:59,37.63,1543978800,0
DOLAR CCL,37.4,,,37.4,37.4,37.4,,,,,2018-12-06,,37.4,1544065200,0
DOLAR CCL,38.03,,,38.03,38.03,38.03,,,,,2018-12-07,,38.03,1544151600,0
DOLAR CCL,37.59,0,37.59,37.59,37.59,37.59,,,,,2018-12-08,19:59,37.59,1544238000,0
DOLAR CCL,37.59,0,37.59,37.59,37.59,37.59,,,,,2018-12-09,19:59,37.59,1544324400,0
DOLAR CCL,37.64,,,37.64,37.64,37.64,,,,,2018-12-10,,37.64,1544410800,0
DOLAR CCL,37.65,,,37.65,37.65,37.65,,,,,2018-12-11,,37.65,1544497200,0
DOLAR CCL,37.65,,,37.65,37.65,37.65,,,,,2018-12-12,,37.65,1544583600,0
DOLAR CCL,37.59,,,37.59,37.59,37.59,,,,,2018-12-13,,37.59,1544670000,0
DOLAR CCL,37.84,,,37.84,37.84,37.84,,,,,2018-12-14,,37.84,1544756400,0
DOLAR CCL,38.54,0,38.54,38.54,38.54,38.54,,,,,2018-12-15,19:59,38.54,1544842800,0
DOLAR CCL,38.54,0,38.54,38.54,38.54,38.54,,,,,2018-12-16,19:59,38.54,1544929200,0
DOLAR CCL,38.57,,,38.57,38.57,38.57,,,,,2018-12-17,,38.57,1545015600,0
DOLAR CCL,38.57,,,38.57,38.57,38.57,,,,,2018-12-18,,38.57,1545102000,0
DOLAR CCL,38.49,,,38.49,38.49,38.49,,,,,2018-12-19,,38.49,1545188400,0
DOLAR CCL,38.61,,,38.61,38.61,38.61,,,,,2018-12-20,,38.61,1545274800,0
DOLAR CCL,38.59,,,38.59,38.59,38.59,,,,,2018-12-21,,38.59,1545361200,0
DOLAR CCL,38.06,0,38.06,38.06,38.06,38.06,,,,,2018-12-22,19:59,38.06,1545447600,0
DOLAR CCL,38.06,0,38.06,38.06,38.06,38.06,,,,,2018-12-23,19:59,38.06,1545534000,0
DOLAR CCL,38.06,0,38.06,38.06,38.06,38.06,,,,,2018-12-24,19:59,38.06,1545620400,0
DOLAR CCL,38.06,0,38.06,38.06,38.06,38.06,,,,,2018-12-25,19:59,38.06,1545706800,0
DOLAR CCL,38.1,,,38.1,38.1,38.1,,,,,2018-12-26,,38.1,1545793200,0
DOLAR CCL,38.46,,,38.46,38.46,38.46,,,,,2018-12-27,,38.46,1545879600,0
DOLAR CCL,38.54,,,38.54,38.54,38.54,,,,,2018-12-28,,38.54,1545966000,0
DOLAR CCL,38.04,0,38.04,38.04,38.04,38.04,,,,,2018-12-29,19:59,38.04,1546052400,0
DOLAR CCL,38.04,0,38.04,38.04,38.04,38.04,,,,,2018-12-30,19:59,38.04,1546138800,0
DOLAR CCL,38.04,0,38.04,38.04,38.04,38.04,,,,,2018-12-31,19:59,38.04,1546225200,0
DOLAR CCL,38.04,0,38.04,38.04,38.04,38.04,,,,,2019-01-01,19:59,38.04,1546311600,0
DOLAR CCL,37.81,,,37.81,37.81,37.81,,,,,2019-01-02,,37.81,1546398000,0
DOLAR CCL,37.81,,,37.81,37.81,37.81,,,,,2019-01-03,,37.81,1546484400,0
DOLAR CCL,37.61,,,37.61,37.61,37.61,,,,,2019-01-04,,37.61,1546570800,0
DOLAR CCL,37.55,0,37.55,37.55,37.55,37.55,,,,,2019-01-05,19:59,37.55,1546657200,0
DOLAR CCL,37.55,0,37.55,37.55,37.55,37.55,,,,,2019-01-06,19:59,37.55,1546743600,0
DOLAR CCL,37.47,,,37.47,37.47,37.47,,,,,2019-01-07,,37.47,1546830000,0
DOLAR CCL,37.5,,,37.5,37.5,37.5,,,,,2019-01-08,,37.5,1546916400,0
DOLAR CCL,37.51,,,37.51,37.51,37.51,,,,,2019-01-09,,37.51,1547002800,0
DOLAR CCL,37.46,,,37.46,37.46,37.46,,,,,2019-01-10,,37.46,1547089200,0
DOLAR CCL,37.24,,,37.24,37.24,37.24,,,,,2019-01-11,,37.24,1547175600,0
DOLAR CCL,37.01,0,37.01,37.01,37.01,37.01,,,,,2019-01-12,19:59,37.01,1547262000,0
DOLAR CCL,37.01,0,37.01,37.01,37.01,37.01,,,,,2019-01-13,19:59,37.01,1547348400,0
DOLAR CCL,37.09,,,37.09,37.09,37.09,,,,,2019-01-14,,37.09,1547434800,0
DOLAR CCL,36.89,,,36.89,36.89,36.89,,,,,2019-01-15,,36.89,1547521200,0
DOLAR CCL,37.09,,,37.09,37.09,37.09,,,,,2019-01-16,,37.09,1547607600,0
DOLAR CCL,37.62,,,37.62,37.62,37.62,,,,,2019-01-17,,37.62,1547694000,0
DOLAR CCL,37.9,,,37.9,37.9,37.9,,,,,2019-01-18,,37.9,1547780400,0
DOLAR CCL,37.86,0,37.86,37.86,37.86,37.86,,,,,2019-01-19,19:59,37.86,1547866800,0
DOLAR CCL,37.86,0,37.86,37.86,37.86,37.86,,,,,2019-01-20,19:59,37.86,1547953200,0
DOLAR CCL,37.76,-0.3,37.86,37.76,37.76,37.76,,,,,2019-01-21,19:59,37.76,1548039600,0
DOLAR CCL,37.78,,,37.78,37.78,37.78,,,,,2019-01-22,,37.78,1548126000,0
DOLAR CCL,37.63,,,37.63,37.63,37.63,,,,,2019-01-23,,37.63,1548212400,0
DOLAR CCL,37.63,,,37.63,37.63,37.63,,,,,2019-01-24,,37.63,1548298800,0
DOLAR CCL,37.48,,,37.48,37.48,37.48,,,,,2019-01-25,,37.48,1548385200,0
DOLAR CCL,37.62,0,37.62,37.62,37.62,37.62,,,,,2019-01-26,19:59,37.62,1548471600,0
DOLAR CCL,37.62,0,37.62,37.62,37.62,37.62,,,,,2019-01-27,19:59,37.62,1548558000,0
DOLAR CCL,37.01,,,37.01,37.01,37.01,,,,,2019-01-28,,37.01,1548644400,0
DOLAR CCL,37.08,,,37.08,37.08,37.08,,,,,2019-01-29,,37.08,1548730800,0
DOLAR CCL,37.5,,,37.5,37.5,37.5,,,,,2019-01-30,,37.5,1548817200,0
DOLAR CCL,37.41,,,37.41,37.41,37.41,,,,,2019-01-31,,37.41,1548903600,0
DOLAR CCL,37.45,,,37.45,37.45,37.45,,,,,2019-02-01,,37.45,1548990000,0
DOLAR CCL,37.54,0,37.54,37.54,37.54,37.54,,,,,2019-02-02,19:59,37.54,1549076400,0
DOLAR CCL,37.54,0,37.54,37.54,37.54,37.54,,,,,2019-02-03,19:59,37.54,1549162800,0
DOLAR CCL,37.31,,,37.31,37.31,37.31,,,,,2019-02-04,,37.31,1549249200,0
DOLAR CCL,37.13,,,37.13,37.13,37.13,,,,,2019-02-05,,37.13,1549335600,0
DOLAR CCL,37.15,,,37.15,37.15,37.15,,,,,2019-02-06,,37.15,1549422000,0
DOLAR CCL,37.48,,,37.48,37.48,37.48,,,,,2019-02-07,,37.48,1549508400,0
DOLAR CCL,37.76,,,37.76,37.76,37.76,,,,,2019-02-08,,37.76,1549594800,0
DOLAR CCL,37.89,0,37.89,37.89,37.89,37.89,,,,,2019-02-09,19:59,37.89,1549681200,0
DOLAR CCL,37.89,0,37.89,37.89,37.89,37.89,,,,,2019-02-10,19:59,37.89,1549767600,0
DOLAR CCL,37.85,,,37.85,37.85,37.85,,,,,2019-02-11,,37.85,1549854000,0
DOLAR CCL,38.05,,,38.05,38.05,38.05,,,,,2019-02-12,,38.05,1549940400,0
DOLAR CCL,38.02,,,38.02,38.02,38.02,,,,,2019-02-13,,38.02,1550026800,0
DOLAR CCL,38.23,,,38.23,38.23,38.23,,,,,2019-02-14,,38.23,1550113200,0
DOLAR CCL,38.35,,,38.35,38.35,38.35,,,,,2019-02-15,,38.35,1550199600,0
DOLAR CCL,38.75,0,38.75,38.75,38.75,38.75,,,,,2019-02-16,19:59,38.75,1550286000,0
DOLAR CCL,38.75,0,38.75,38.75,38.75,38.75,,,,,2019-02-17,19:59,38.75,1550372400,0
DOLAR CCL,38.81,0.2,38.75,38.81,38.81,38.81,,,,,2019-02-18,19:59,38.81,1550458800,0
DOLAR CCL,39.32,,,39.32,39.32,39.32,,,,,2019-02-19,,39.32,1550545200,0
DOLAR CCL,39.96,,,39.96,39.96,39.96,,,,,2019-02-20,,39.96,1550631600,0
DOLAR CCL,39.96,,,39.96,39.96,39.96,,,,,2019-02-21,,39.96,1550718000,0
DOLAR CCL,39.76,,,39.76,39.76,39.76,,,,,2019-02-22,,39.76,1550804400,0
DOLAR CCL,39.45,0,39.45,39.45,39.45,39.45,,,,,2019-02-23,19:59,39.45,1550890800,0
DOLAR CCL,39.45,0,39.45,39.45,39.45,39.45,,,,,2019-02-24,19:59,39.45,1550977200,0
DOLAR CCL,39.34,,,39.34,39.34,39.34,,,,,2019-02-25,,39.34,1551063600,0
DOLAR CCL,39.19,,,39.19,39.19,39.19,,,,,2019-02-26,,39.19,1551150000,0
DOLAR CCL,39.09,,,39.09,39.09,39.09,,,,,2019-02-27,,39.09,1551236400,0
DOLAR CCL,39.04,,,39.04,39.04,39.04,,,,,2019-02-28,,39.04,1551322800,0
DOLAR CCL,39.35,,,39.35,39.35,39.35,,,,,2019-03-01,,39.35,1551409200,0
DOLAR CCL,40.01,0,40.01,40.01,40.01,40.01,,,,,2019-03-02,19:59,40.01,1551495600,0
DOLAR CCL,40.01,0,40.01,40.01,40.01,40.01,,,,,2019-03-03,19:59,40.01,1551582000,0
DOLAR CCL,40.01,0,40.01,40.01,40.01,40.01,,,,,2019-03-04,19:59,40.01,1551668400,0
DOLAR CCL,40.01,0,40.01,40.01,40.01,40.01,,,,,2019-03-05,19:59,40.01,1551754800,0
DOLAR CCL,40.31,,,40.31,40.31,40.31,,,,,2019-03-06,,40.31,1551841200,0
DOLAR CCL,40.76,,,40.76,40.76,40.76,,,,,2019-03-07,,40.76,1551927600,0
DOLAR CCL,42.8,,,42.8,42.8,42.8,,,,,2019-03-08,,42.8,1552014000,0
DOLAR CCL,41.41,0,41.41,41.41,41.41,41.41,,,,,2019-03-09,19:59,41.41,1552100400,0
DOLAR CCL,41.41,0,41.41,41.41,41.41,41.41,,,,,2019-03-10,19:59,41.41,1552186800,0
DOLAR CCL,41.43,,,41.43,41.43,41.43,,,,,2019-03-11,,41.43,1552273200,0
DOLAR CCL,41.32,,,41.32,41.32,41.32,,,,,2019-03-12,,41.32,1552359600,0
DOLAR CCL,41.39,,,41.39,41.39,41.39,,,,,2019-03-13,,41.39,1552446000,0
DOLAR CCL,41.27,,,41.27,41.27,41.27,,,,,2019-03-14,,41.27,1552532400,0
DOLAR CCL,40.8,,,40.8,40.8,40.8,,,,,2019-03-15,,40.8,1552618800,0
DOLAR CCL,39.91,0,39.91,39.91,39.91,39.91,,,,,2019-03-16,19:59,39.91,1552705200,0
DOLAR CCL,39.91,0,39.91,39.91,39.91,39.91,,,,,2019-03-17,19:59,39.91,1552791600,0
DOLAR CCL,40.13,,,40.13,40.13,40.13,,,,,2019-03-18,,40.13,1552878000,0
DOLAR CCL,40.02,,,40.02,40.02,40.02,,,,,2019-03-19,,40.02,1552964400,0
DOLAR CCL,40.31,,,40.31,40.31,40.31,,,,,2019-03-20,,40.31,1553050800,0
DOLAR CCL,40.74,,,40.74,40.74,40.74,,,,,2019-03-21,,40.74,1553137200,0
DOLAR CCL,40.96,,,40.96,40.96,40.96,,,,,2019-03-22,,40.96,1553223600,0
DOLAR CCL,42.14,0,42.14,42.14,42.14,42.14,,,,,2019-03-23,19:59,42.14,1553310000,0
DOLAR CCL,42.14,0,42.14,42.14,42.14,42.14,,,,,2019-03-24,19:59,42.14,1553396400,0
DOLAR CCL,42.07,,,42.07,42.07,42.07,,,,,2019-03-25,,42.07,1553482800,0
DOLAR CCL,42.04,,,42.04,42.04,42.04,,,,,2019-03-26,,42.04,1553569200,0
DOLAR CCL,42.58,,,42.58,42.58,42.58,,,,,2019-03-27,,42.58,1553655600,0
DOLAR CCL,43.92,,,43.92,43.92,43.92,,,,,2019-03-28,,43.92,1553742000,0
DOLAR CCL,43.67,,,43.67,43.67,43.67,,,,,2019-03-29,,43.67,1553828400,0
DOLAR CCL,43.67,0,43.67,43.67,43.67,43.67,,,,,2019-03-30,19:59,43.67,1553914800,0
DOLAR CCL,43.67,0,43.67,43.67,43.67,43.67,,,,,2019-03-31,19:59,43.67,1554001200,0
DOLAR CCL,43.53,,,43.53,43.53,43.53,,,,,2019-04-01,,43.53,1554087600,0
DOLAR CCL,42.79,0,42.79,42.79,42.79,42.79,,,,,2019-04-02,19:59,42.79,1554174000,0
DOLAR CCL,43.27,,,43.27,43.27,43.27,,,,,2019-04-03,,43.27,1554260400,0
DOLAR CCL,42.71,,,42.71,42.71,42.71,,,,,2019-04-04,,42.71,1554346800,0
DOLAR CCL,43.4,,,43.4,43.4,43.4,,,,,2019-04-05,,43.4,1554433200,0
DOLAR CCL,43.85,0,43.85,43.85,43.85,43.85,,,,,2019-04-06,19:59,43.85,1554519600,0
DOLAR CCL,43.85,0,43.85,43.85,43.85,43.85,,,,,2019-04-07,19:59,43.85,1554606000,0
DOLAR CCL,43.49,,,43.49,43.49,43.49,,,,,2019-04-08,,43.49,1554692400,0
DOLAR CCL,43.49,,,43.49,43.49,43.49,,,,,2019-04-09,,43.49,1554778800,0
DOLAR CCL,43.41,,,43.41,43.41,43.41,,,,,2019-04-10,,43.41,1554865200,0
DOLAR CCL,43.05,,,43.05,43.05,43.05,,,,,2019-04-11,,43.05,1554951600,0
DOLAR CCL,42.97,,,42.97,42.97,42.97,,,,,2019-04-12,,42.97,1555038000,0
DOLAR CCL,42.45,0,42.45,42.45,42.45,42.45,,,,,2019-04-13,19:59,42.45,1555124400,0
DOLAR CCL,42.45,0,42.45,42.45,42.45,42.45,,,,,2019-04-14,19:59,42.45,1555210800,0
DOLAR CCL,42.26,,,42.26,42.26,42.26,,,,,2019-04-15,,42.26,1555297200,0
DOLAR CCL,41.77,,,41.77,41.77,41.77,,,,,2019-04-16,,41.77,1555383600,0
DOLAR CCL,43.06,,,43.06,43.06,43.06,,,,,2019-04-17,,43.06,1555470000,0
DOLAR CCL,42.38,0,42.38,42.38,42.38,42.38,,,,,2019-04-18,19:59,42.38,1555556400,0
DOLAR CCL,42.38,0,42.38,42.38,42.38,42.38,,,,,2019-04-19,19:59,42.38,1555642800,0
DOLAR CCL,42.38,0,42.38,42.38,42.38,42.38,,,,,2019-04-20,19:59,42.38,1555729200,0
DOLAR CCL,42.38,0,42.38,42.38,42.38,42.38,,,,,2019-04-21,19:59,42.38,1555815600,0
DOLAR CCL,42.36,,,42.36,42.36,42.36,,,,,2019-04-22,,42.36,1555902000,0
DOLAR CCL,42.68,,,42.68,42.68,42.68,,,,,2019-04-23,,42.68,1555988400,0
DOLAR CCL,42.43,,,42.43,42.43,42.43,,,,,2019-04-24,,42.43,1556074800,0
DOLAR CCL,44.54,,,44.54,44.54,44.54,,,,,2019-04-25,,44.54,1556161200,0
DOLAR CCL,45.1,,,45.1,45.1,45.1,,,,,2019-04-26,,45.1,1556247600,0
DOLAR CCL,46.3,0,46.3,46.3,46.3,46.3,,,,,2019-04-27,19:59,46.3,1556334000,0
DOLAR CCL,46.3,0,46.3,46.3,46.3,46.3,,,,,2019-04-28,19:59,46.3,1556420400,0
DOLAR CCL,46.46,,,46.46,46.46,46.46,,,,,2019-04-29,,46.46,1556506800,0
DOLAR CCL,46.46,,,46.46,46.46,46.46,,,,,2019-04-30,,46.46,1556593200,0
DOLAR CCL,44.32,0,44.32,44.32,44.32,44.32,,,,,2019-05-01,19:59,44.32,1556679600,0
DOLAR CCL,44.38,,,44.38,44.38,44.38,,,,,2019-05-02,,44.38,1556766000,0
DOLAR CCL,44.99,,,44.99,44.99,44.99,,,,,2019-05-03,,44.99,1556852400,0
DOLAR CCL,44.45,0,44.45,44.45,44.45,44.45,,,,,2019-05-04,19:59,44.45,1556938800,0
DOLAR CCL,44.45,0,44.45,44.45,44.45,44.45,,,,,2019-05-05,19:59,44.45,1557025200,0
DOLAR CCL,44.66,,,44.66,44.66,44.66,,,,,2019-05-06,,44.66,1557111600,0
DOLAR CCL,44.93,,,44.93,44.93,44.93,,,,,2019-05-07,,44.93,1557198000,0
DOLAR CCL,45.43,,,45.43,45.43,45.43,,,,,2019-05-08,,45.43,1557284400,0
DOLAR CCL,45.42,,,45.42,45.42,45.42,,,,,2019-05-09,,45.42,1557370800,0
DOLAR CCL,45.24,,,45.24,45.24,45.24,,,,,2019-05-10,,45.24,1557457200,0
DOLAR CCL,44.8,0,44.8,44.8,44.8,44.8,,,,,2019-05-11,19:59,44.8,1557543600,0
DOLAR CCL,44.8,0,44.8,44.8,44.8,44.8,,,,,2019-05-12,19:59,44.8,1557630000,0
DOLAR CCL,45.07,,,45.07,45.07,45.07,,,,,2019-05-13,,45.07,1557716400,0
DOLAR CCL,45.36,,,45.36,45.36,45.36,,,,,2019-05-14,,45.36,1557802800,0
DOLAR CCL,45.85,,,45.85,45.85,45.85,,,,,2019-05-15,,45.85,1557889200,0
DOLAR CCL,44.97,,,44.97,44.97,44.97,,,,,2019-05-16,,44.97,1557975600,0
DOLAR CCL,45.12,,,45.12,45.12,45.12,,,,,2019-05-17,,45.12,1558062000,0
DOLAR CCL,45.27,0,45.27,45.27,45.27,45.27,,,,,2019-05-18,19:59,45.27,1558148400,0
DOLAR CCL,45.27,0,45.27,45.27,45.27,45.27,,,,,2019-05-19,19:59,45.27,1558234800,0
DOLAR CCL,45.31,,,45.31,45.31,45.31,,,,,2019-05-20,,45.31,1558321200,0
DOLAR CCL,45.4,,,45.4,45.4,45.4,,,,,2019-05-21,,45.4,1558407600,0
DOLAR CCL,44.92,,,44.92,44.92,44.92,,,,,2019-05-22,,44.92,1558494000,0
DOLAR CCL,44.92,,,44.92,44.92,44.92,,,,,2019-05-23,,44.92,1558580400,0
DOLAR CCL,45.31,,,45.31,45.31,45.31,,,,,2019-05-24,,45.31,1558666800,0
DOLAR CCL,44.7,0,44.7,44.7,44.7,44.7,,,,,2019-05-25,19:59,44.7,1558753200,0
DOLAR CCL,44.7,0,44.7,44.7,44.7,44.7,,,,,2019-05-26,19:59,44.7,1558839600,0
DOLAR CCL,44.89,0.4,44.7,44.89,44.89,44.89,,,,,2019-05-27,19:59,44.89,1558926000,0
DOLAR CCL,45.16,,,45.16,45.16,45.16,,,,,2019-05-28,,45.16,1559012400,0
DOLAR CCL,44.88,,,44.88,44.88,44.88,,,,,2019-05-29,,44.88,1559098800,0
DOLAR CCL,44.78,,,44.78,44.78,44.78,,,,,2019-05-30,,44.78,1559185200,0
DOLAR CCL,44.86,,,44.86,44.86,44.86,,,,,2019-05-31,,44.86,1559271600,0
DOLAR CCL,44.78,0,44.78,44.78,44.78,44.78,,,,,2019-06-01,19:59,44.78,1559358000,0
DOLAR CCL,44.78,0,44.78,44.78,44.78,44.78,,,,,2019-06-02,19:59,44.78,1559444400,0
DOLAR CCL,44.84,,,44.84,44.84,44.84,,,,,2019-06-03,,44.84,1559530800,0
DOLAR CCL,44.87,,,44.87,44.87,44.87,,,,,2019-06-04,,44.87,1559617200,0
DOLAR CCL,44.49,,,44.49,44.49,44.49,,,,,2019-06-05,,44.49,1559703600,0
DOLAR CCL,44.74,,,44.74,44.74,44.74,,,,,2019-06-06,,44.74,1559790000,0
DOLAR CCL,44.95,,,44.95,44.95,44.95,,,,,2019-06-07,,44.95,1559876400,0
DOLAR CCL,44.85,0,44.85,44.85,44.85,44.85,,,,,2019-06-08,19:59,44.85,1559962800,0
DOLAR CCL,44.85,0,44.85,44.85,44.85,44.85,,,,,2019-06-09,19:59,44.85,1560049200,0
DOLAR CCL,44.96,,,44.96,44.96,44.96,,,,,2019-06-10,,44.96,1560135600,0
DOLAR CCL,44.78,,,44.78,44.78,44.78,,,,,2019-06-11,,44.78,1560222000,0
DOLAR CCL,44.1,,,44.1,44.1,44.1,,,,,2019-06-12,,44.1,1560308400,0
DOLAR CCL,42.93,,,42.93,42.93,42.93,,,,,2019-06-13,,42.93,1560394800,0
DOLAR CCL,43.56,,,43.56,43.56,43.56,,,,,2019-06-14,,43.56,1560481200,0
DOLAR CCL,44.18,0,44.18,44.18,44.18,44.18,,,,,2019-06-15,19:59,44.18,1560567600,0
DOLAR CCL,44.18,0,44.18,44.18,44.18,44.18,,,,,2019-06-16,19:59,44.18,1560654000,0
DOLAR CCL,44.18,0,44.18,44.18,44.18,44.18,,,,,2019-06-17,19:59,44.18,1560740400,0
DOLAR CCL,44.26,,,44.26,44.26,44.26,,,,,2019-06-18,,44.26,1560826800,0
DOLAR CCL,43.72,,,43.72,43.72,43.72,,,,,2019-06-19,,43.72,1560913200,0
DOLAR CCL,43.29,0,43.29,43.29,43.29,43.29,,,,,2019-06-20,19:59,43.29,1560999600,0
DOLAR CCL,43.5,,,43.5,43.5,43.5,,,,,2019-06-21,,43.5,1561086000,0
DOLAR CCL,42.99,0,42.99,42.99,42.99,42.99,,,,,2019-06-22,19:59,42.99,1561172400,0
DOLAR CCL,42.99,0,42.99,42.99,42.99,42.99,,,,,2019-06-23,19:59,42.99,1561258800,0
DOLAR CCL,43.02,,,43.02,43.02,43.02,,,,,2019-06-24,,43.02,1561345200,0
DOLAR CCL,42.68,,,42.68,42.68,42.68,,,,,2019-06-25,,42.68,1561431600,0
DOLAR CCL,42.6,,,42.6,42.6,42.6,,,,,2019-06-26,,42.6,1561518000,0
DOLAR CCL,42.74,,,42.74,42.74,42.74,,,,,2019-06-27,,42.74,1561604400,0
DOLAR CCL,43.07,,,43.07,43.07,43.07,,,,,2019-06-28,,43.07,1561690800,0
DOLAR CCL,42.56,0,42.56,42.56,42.56,42.56,,,,,2019-06-29,19:59,42.56,1561777200,0
DOLAR CCL,42.56,0,42.56,42.56,42.56,42.56,,,,,2019-06-30,19:59,42.56,1561863600,0
DOLAR CCL,43.05,,,43.05,43.05,43.05,,,,,2019-07-01,,43.05,1561950000,0
DOLAR CCL,42.46,,,42.46,42.46,42.46,,,,,2019-07-02,,42.46,1562036400,0
DOLAR CCL,42.25,,,42.25,42.25,42.25,,,,,2019-07-03,,42.25,1562122800,0
DOLAR CCL,41.88,-0.4,42.03,41.88,41.88,41.88,,,,,2019-07-04,19:59,41.88,1562209200,0
DOLAR CCL,42.29,,,42.29,42.29,42.29,,,,,2019-07-05,,42.29,1562295600,0
